-1.366741657257080078e-01	1.576446175575256348e+00	-8.460438251495361328e-02	5.813935995101928711e-01	4.116333127021789551e-01	5.657287836074829102e-01	1.816423237323760986e-02	2.877703011035919189e-01	8.406544327735900879e-01	-1.144329681992530823e-01	-1.361895203590393066e-01	-1.591309905052185059e-01	-3.598851617425680161e-03	-1.689307242631912231e-01	-1.681291311979293823e-01	-4.462986066937446594e-02
-1.692962497472763062e-01	2.482104599475860596e-01	6.047996506094932556e-02	3.873909413814544678e-01	-1.737551577389240265e-02	-1.599263846874237061e-01	1.557291269302368164e+00	-7.723995298147201538e-02	8.573998808860778809e-01	1.051954831928014755e-02	-1.471251994371414185e-01	-1.641397029161453247e-01	-1.468342393636703491e-01	-5.293798446655273438e-02	-1.699183285236358643e-01	-1.599222123622894287e-01
4.795371592044830322e-01	-3.638125956058502197e-02	-1.827985420823097229e-02	-4.874676465988159180e-03	-1.307939141988754272e-01	-1.685193628072738647e-01	2.475776195526123047e+00	-1.691984236240386963e-01	1.376365780830383301e+00	-1.691110730171203613e-01	3.018012523651123047e+00	-9.827154688537120819e-03	3.000164270401000977e+00	1.427449345588684082e+00	1.812177300453186035e+00	-5.378521233797073364e-02
-1.689977049827575684e-01	6.520009636878967285e-01	-8.633766323328018188e-02	6.455583572387695312e-01	5.008753761649131775e-02	-9.951580315828323364e-02	8.038858771324157715e-01	1.085298210382461548e-01	7.584078907966613770e-01	-1.348988059908151627e-02	-1.661544889211654663e-01	-1.656308174133300781e-01	-1.472937911748886108e-01	-1.222656220197677612e-01	-1.693640500307083130e-01	-1.550360023975372314e-01
-2.462808042764663696e-02	7.394219040870666504e-01	-1.190037429332733154e-01	1.345896482467651367e+00	6.794903427362442017e-02	9.007620066404342651e-02	2.123001962900161743e-01	5.536533594131469727e-01	1.140128731727600098e+00	-1.478734612464904785e-01	-1.576505005359649658e-01	-1.697286814451217651e-01	-9.282928705215454102e-02	-1.697960048913955688e-01	-1.667311340570449829e-01	1.867820322513580322e-01
2.180987358093261719e+00	1.047217011451721191e+00	-1.646523773670196533e-01	1.534556269645690918e+00	1.001059487462043762e-01	2.658082008361816406e+00	-1.298742443323135376e-01	-1.697001755237579346e-01	-1.233380734920501709e-01	8.052583038806915283e-02	-1.110971346497535706e-01	6.735495924949645996e-01	1.004272580146789551e+00	-1.256250590085983276e-01	1.057864427566528320e+00	2.418391466140747070e+00
1.838230848312377930e+00	7.578012943267822266e-01	-1.696688234806060791e-01	1.578136444091796875e+00	1.560948044061660767e-01	2.060309171676635742e+00	-1.571600884199142456e-01	-1.435023099184036255e-01	-1.606377959251403809e-01	2.747794799506664276e-02	-1.099576503038406372e-01	4.455743730068206787e-01	8.765013217926025391e-01	-1.488383412361145020e-01	1.003900289535522461e+00	2.439415216445922852e+00
-3.859496861696243286e-02	-1.228664293885231018e-01	9.747247397899627686e-02	-2.479369379580020905e-02	-1.584017127752304077e-01	-1.648090779781341553e-01	2.184036016464233398e+00	-1.356817185878753662e-01	6.188346743583679199e-01	-1.659645736217498779e-01	2.325062990188598633e+00	-3.742280602455139160e-02	1.873053312301635742e+00	7.448156476020812988e-01	1.341809511184692383e+00	-5.511657148599624634e-02
2.605879902839660645e-01	8.138590455055236816e-01	-1.563631892204284668e-01	1.778089284896850586e+00	9.291794151067733765e-02	8.021748661994934082e-01	-1.699630618095397949e-01	1.374360173940658569e-01	5.368335247039794922e-01	2.275676839053630829e-02	-1.699574738740921021e-01	-1.031672731041908264e-01	6.439515352249145508e-01	-1.693952828645706177e-01	2.309763431549072266e-02	1.691840052604675293e+00
-1.674518138170242310e-01	1.022748127579689026e-01	1.049161329865455627e-01	1.653355658054351807e-01	-8.679093420505523682e-02	-1.560657769441604614e-01	1.050133705139160156e+00	-1.197872161865234375e-01	6.028717756271362305e-01	1.684331893920898438e-02	-1.058174520730972290e-01	-1.674839705228805542e-01	-1.114174947142601013e-01	3.637568652629852295e-02	-1.429597884416580200e-01	-1.695751994848251343e-01
9.072738289833068848e-01	1.307349920272827148e+00	-1.699313074350357056e-01	1.959545016288757324e+00	6.694005429744720459e-02	2.370915651321411133e+00	-1.254320144653320312e-01	-8.368472009897232056e-02	-6.600838899612426758e-02	3.335819840431213379e-01	-1.423886716365814209e-01	1.494031548500061035e-01	9.257844686508178711e-01	-1.245548725128173828e-01	7.350564599037170410e-01	2.678329229354858398e+00
-1.691389828920364380e-01	8.534564971923828125e-01	-1.066501587629318237e-01	1.146582841873168945e+00	6.121219694614410400e-02	-1.694177277386188507e-02	9.574663639068603516e-01	2.831535339355468750e-01	1.339456558227539062e+00	-1.233461499214172363e-01	-1.693071126937866211e-01	-1.575595140457153320e-01	-1.651237308979034424e-01	-1.696693599224090576e-01	-1.412058174610137939e-01	-1.286226361989974976e-01
2.805473506450653076e-01	6.518949270248413086e-01	-1.097907721996307373e-01	9.756463170051574707e-01	1.347105652093887329e-01	4.416731595993041992e-01	-1.228627637028694153e-01	2.589958310127258301e-01	3.249984085559844971e-01	-6.818854808807373047e-02	-1.344488263130187988e-01	-7.405840605497360229e-02	7.578179985284805298e-02	-1.652906537055969238e-01	-8.925688266754150391e-02	5.121436119079589844e-01
-1.551490873098373413e-01	3.257826864719390869e-01	2.366891829296946526e-03	-1.628227233886718750e-01	-3.694245824590325356e-03	8.682944625616073608e-02	7.682275027036666870e-02	-4.011363163590431213e-02	4.319691061973571777e-01	2.589010596275329590e-01	1.049275249242782593e-01	-1.513849943876266479e-01	5.309877172112464905e-02	1.160376220941543579e-01	6.721344590187072754e-02	-1.398045867681503296e-01
-1.195969432592391968e-01	2.124319553375244141e+00	-4.295245558023452759e-02	5.482509136199951172e-01	1.644592136144638062e-01	1.460023403167724609e+00	-1.628166735172271729e-01	3.808074072003364563e-02	1.288764595985412598e+00	1.971497535705566406e-01	-1.634355932474136353e-01	-1.665889620780944824e-01	-2.684221230447292328e-02	-1.528531908988952637e-01	-5.727853998541831970e-02	6.136924624443054199e-01
1.610268712043762207e+00	1.012688517570495605e+00	-1.695226579904556274e-01	1.529821038246154785e+00	9.729033708572387695e-02	2.394184589385986328e+00	-1.348197013139724731e-01	-9.702731668949127197e-02	-1.690283268690109253e-01	9.063459932804107666e-02	-1.368456333875656128e-01	3.900843858718872070e-01	8.551992177963256836e-01	-1.234788820147514343e-01	8.084730505943298340e-01	2.413633346557617188e+00
-1.698611974716186523e-01	2.129764556884765625e+00	-1.421832442283630371e-01	9.984846115112304688e-01	1.376609653234481812e-01	1.968814373016357422e+00	-1.467262953519821167e-01	9.404621273279190063e-02	9.511890411376953125e-01	2.253503054380416870e-01	-1.681172996759414673e-01	-1.216020211577415466e-01	2.468953132629394531e-01	-1.486700773239135742e-01	9.132581204175949097e-02	1.282874584197998047e+00
-1.674942523241043091e-01	1.031911373138427734e+00	-1.022316887974739075e-01	9.919671416282653809e-01	1.085445955395698547e-01	-2.686414308845996857e-02	9.859732985496520996e-01	2.112521380186080933e-01	1.334833621978759766e+00	-7.217251509428024292e-02	-1.692494302988052368e-01	-1.623061895370483398e-01	-1.488699465990066528e-01	-1.692864596843719482e-01	-1.573704779148101807e-01	-1.377549022436141968e-01
-1.696118265390396118e-01	8.818538188934326172e-01	-1.269551068544387817e-01	7.317072749137878418e-01	2.710891366004943848e-01	-2.203667908906936646e-02	1.370930075645446777e-01	5.017446875572204590e-01	6.526325345039367676e-01	-1.626334637403488159e-01	-1.024165228009223938e-01	-1.319706439971923828e-01	-6.240602210164070129e-02	-1.447020024061203003e-01	-1.485968381166458130e-01	-1.245414167642593384e-01
