8.978409171104431152e-01	-1.698034405708312988e-01	1.201911091804504395e+00	3.069536983966827393e-01	-5.739784240722656250e-02	-1.507893055677413940e-01	-1.378951817750930786e-01	-1.561894714832305908e-01	2.998293936252593994e-01	6.881150603294372559e-01	-1.556938737630844116e-01	1.388124465942382812e+00	-1.315182298421859741e-01	6.176374554634094238e-01	-4.760310053825378418e-02	4.781296551227569580e-01
2.034569680690765381e-01	2.316358834505081177e-01	6.749802269041538239e-03	-1.199412047863006592e-01	7.729762047529220581e-02	1.822214759886264801e-02	-3.213771805167198181e-02	-7.683713734149932861e-02	-6.384049355983734131e-02	9.725181758403778076e-02	-1.621696949005126953e-01	2.229327410459518433e-01	1.617718338966369629e-01	-1.280464697629213333e-02	8.441478013992309570e-02	-9.819769859313964844e-02
-4.173678345978260040e-03	4.469050407409667969e+00	-5.451881792396306992e-03	-2.192158252000808716e-02	5.024981498718261719e-02	9.801383018493652344e-01	1.906629085540771484e+00	1.468809008598327637e+00	-1.810615533031523228e-03	-5.493884440511465073e-03	-1.503065787255764008e-02	-1.459677150705829263e-04	5.710814952850341797e+00	-7.760474085807800293e-02	2.618326663970947266e+00	-5.884118378162384033e-03
7.467668056488037109e-01	-1.256503462791442871e-01	4.619539082050323486e-01	1.716392487287521362e-02	6.490433961153030396e-02	-1.239829063415527344e-01	-1.515540033578872681e-01	-1.517481058835983276e-01	1.067905053496360779e-01	5.949394702911376953e-01	-1.699709147214889526e-01	7.734221816062927246e-01	-1.133494079113006592e-01	2.946045398712158203e-01	5.599752068519592285e-02	1.372149288654327393e-01
9.522209763526916504e-01	-1.678491979837417603e-01	1.582678675651550293e+00	6.954346895217895508e-01	-1.568734049797058105e-01	-1.524946987628936768e-01	-1.645343899726867676e-01	-1.398225575685501099e-01	2.699969112873077393e-01	1.115379095077514648e+00	-1.004022359848022461e-01	8.242564201354980469e-01	-1.692086458206176758e-01	9.277469515800476074e-01	-9.665336459875106812e-02	2.908932566642761230e-01
-7.777251303195953369e-02	-1.697414964437484741e-01	2.227646708488464355e-01	3.626647964119911194e-02	-1.683928072452545166e-01	-7.490216195583343506e-02	-6.114033982157707214e-02	-1.636180281639099121e-01	-2.121351286768913269e-02	-8.420244604349136353e-02	1.120399534702301025e-01	2.569990046322345734e-02	-1.555764824151992798e-01	2.027914077043533325e-01	-1.622872352600097656e-01	1.145809367299079895e-01
-5.636030808091163635e-02	-1.698120534420013428e-01	4.010509252548217773e-01	1.313482671976089478e-01	-1.688881218433380127e-01	-1.563786566257476807e-01	-9.179351478815078735e-02	-1.585488617420196533e-01	-4.793837666511535645e-03	2.633150517940521240e-01	1.883092522621154785e-01	1.400573458522558212e-02	-1.699516922235488892e-01	5.655129551887512207e-01	-1.300503909587860107e-01	2.996589988470077515e-02
-1.570786233060061932e-03	5.510225296020507812e+00	-8.865152485668659210e-03	-5.068340338766574860e-03	-1.412495970726013184e-01	1.317066311836242676e+00	2.586882591247558594e+00	2.398556947708129883e+00	-1.793897710740566254e-03	-4.265308845788240433e-03	-5.806491523981094360e-02	-3.871223816531710327e-05	6.034759044647216797e+00	-3.829002752900123596e-02	1.633366227149963379e+00	-1.075264881365001202e-04
2.842398285865783691e-01	-1.684908866882324219e-01	8.247010111808776855e-01	1.961074024438858032e-01	-1.697350293397903442e-01	-1.237402185797691345e-01	-1.286786943674087524e-01	-1.608557701110839844e-01	1.480222791433334351e-01	3.947764635086059570e-01	7.446817308664321899e-02	3.739079833030700684e-01	-1.698112040758132935e-01	5.373975634574890137e-01	-1.555765122175216675e-01	2.059971094131469727e-01
2.615383565425872803e-01	9.096208959817886353e-02	1.048536300659179688e-01	-3.476950526237487793e-02	-2.003588713705539703e-02	-5.693430081009864807e-02	-7.709705829620361328e-02	-8.993565291166305542e-02	-8.458469994366168976e-03	2.275489866733551025e-01	-1.644742339849472046e-01	4.280953407287597656e-01	2.148662228137254715e-03	4.221041500568389893e-02	3.916043043136596680e-02	-4.062918946146965027e-02
